# Directed graph (each unordered pair of nodes is saved once):
# Generated randomly with edges evenly distributed among nodes
# Nodes: 80000 Edges: 100000 
# FromNodeId   ToNodeId
1	50582
1	69311
2	57105
2	48575
3	49715
3	37687
4	42806
4	44054
5	52103
5	7996
6	49988
6	12156
7	49473
7	2342
8	79787
8	14716
9	18289
9	794
10	77853
10	4845
11	34059
11	41487
12	73222
12	8625
13	52138
13	41634
14	57683
14	8751
15	34927
15	78921
16	28872
16	53427
17	75770
17	3466
18	30529
18	33044
19	51680
19	66023
20	12773
20	19520
21	27287
21	20395
22	21413
22	26411
23	79122
23	38813
24	77528
24	77475
25	46948
25	58418
26	74137
26	79382
27	17508
27	12998
28	69601
28	65511
29	60676
29	63776
30	79618
30	23940
31	74968
31	22453
32	65329
32	57299
33	66580
33	29667
34	69818
34	17753
35	28673
35	49680
36	44949
36	15344
37	77577
37	45672
38	51287
38	24654
39	29155
39	57644
40	28981
40	33198
41	17136
41	17555
42	48606
42	31629
43	19859
43	4011
44	76595
44	59492
45	26170
45	63456
46	64992
46	132
47	56689
47	19019
48	46722
48	41141
49	62820
49	48514
50	74974
50	35107
51	37332
51	22890
52	33
52	68282
53	65571
53	71083
54	62348
54	69800
55	15627
55	34978
56	24958
56	60089
57	29283
57	68206
58	42224
58	54047
59	32558
59	79777
60	48426
60	13912
61	9097
61	71609
62	57397
62	26852
63	68182
63	75517
64	40648
64	79783
65	38388
65	7958
66	39672
66	18210
67	64689
67	29571
68	77862
68	27770
69	41996
69	21690
70	7839
70	22151
71	35399
71	19073
72	553
72	34221
73	31687
73	11267
74	28190
74	63913
75	41945
75	22039
76	38555
76	52362
77	8176
77	18514
78	67443
78	51010
79	49475
79	68179
80	27529
80	43411
81	57950
81	18105
82	48684
82	53995
83	39879
83	15607
84	60211
84	1973
85	19853
85	36299
86	34967
86	44093
87	23476
87	47951
88	11506
88	48411
89	66198
89	59343
90	66216
90	37699
91	73100
91	11406
92	60416
92	48902
93	13027
93	20119
94	17481
94	78847
95	46497
95	77947
96	44524
96	68874
97	71153
97	11879
98	73446
98	11590
99	54745
99	9841
100	24703
100	16396
101	28165
101	30245
102	6146
102	16146
103	21675
103	58170
104	45331
104	54230
105	51535
105	17757
106	16717
106	75275
107	19561
107	9892
108	15438
108	48506
109	44698
109	50515
110	56047
110	37556
111	11316
111	13573
112	4570
112	40468
113	54473
113	34405
114	56057
114	8195
115	18376
115	74764
116	7674
116	20381
117	58987
117	27327
118	49713
118	72886
119	8568
119	49762
120	73419
120	999
121	40907
121	65041
122	20651
122	11750
123	53927
123	5922
124	57569
124	29521
125	24033
125	2533
126	43283
126	30264
127	22339
127	63131
128	16512
128	26151
129	46514
129	74200
130	15321
130	33648
131	64523
131	10538
132	8109
132	48227
133	21346
133	65583
134	13379
134	55193
135	71501
135	39430
136	21218
136	68570
137	30421
137	31209
138	5540
138	46539
139	53286
139	71320
140	48573
140	15198
141	4049
141	3431
142	29271
142	7724
143	37272
143	29518
144	8841
144	23651
145	64981
145	15140
146	2494
146	64485
147	63100
147	73524
148	42946
148	58621
149	76003
149	7157
150	14848
150	47010
151	41194
151	78245
152	41853
152	61075
153	76234
153	66298
154	15347
154	48746
155	57143
155	48820
156	60627
156	35838
157	429
157	72303
158	23299
158	72844
159	56829
159	23055
160	7214
160	76373
161	60217
161	48072
162	16629
162	42935
163	59430
163	10356
164	61192
164	43400
165	28087
165	45543
166	44584
166	3536
167	17220
167	42346
168	43899
168	51998
169	25274
169	61231
170	22099
170	42308
171	58115
