# Directed graph (each unordered pair of nodes is saved once):
# Generated randomly with edges evenly distributed among nodes
# Nodes: 800 Edges: 5000 
# FromNodeId   ToNodeId
1	341
1	136
1	106
1	185
1	381
1	111
1	382
2	641
2	471
2	549
2	603
2	78
2	229
2	237
3	85
3	22
3	52
3	127
3	133
3	293
3	786
4	217
4	43
4	581
4	536
4	438
4	553
4	607
5	556
5	516
5	751
5	707
5	639
5	329
5	485
6	775
6	458
6	245
6	267
6	121
6	656
6	23
7	291
7	175
7	429
7	490
7	10
7	191
7	304
8	663
8	262
8	727
8	583
8	532
8	353
8	204
9	454
9	340
9	285
9	613
9	426
9	512
9	789
10	506
10	394
10	690
10	61
10	43
10	197
10	525
11	330
11	621
11	244
11	757
11	339
11	120
11	761
12	300
12	199
12	268
12	505
12	791
12	261
12	340
13	717
13	382
13	790
13	16
13	233
13	145
13	418
14	171
14	673
14	445
14	750
14	168
14	132
14	780
15	481
15	499
15	272
15	748
15	632
15	285
15	176
16	365
16	210
16	361
16	205
16	172
16	170
16	519
17	442
17	239
17	216
17	791
17	361
17	403
17	541
18	232
18	611
18	173
18	525
18	781
18	77
18	233
19	543
19	604
19	131
19	619
19	774
19	469
19	412
20	177
20	102
20	659
20	677
20	294
20	635
20	140
21	766
21	114
21	314
21	375
21	731
21	335
21	789
22	80
22	670
22	56
22	411
22	459
22	20
22	172
23	14
23	615
23	773
23	194
23	265
23	266
23	424
24	294
24	176
24	296
24	342
24	615
24	492
24	61
25	338
25	282
25	412
25	734
25	639
25	749
25	80
26	7
26	21
26	121
26	325
26	560
26	359
26	520
27	469
27	212
27	275
27	327
27	601
27	640
27	49
28	568
28	711
28	125
28	615
28	597
28	82
28	737
29	228
29	699
29	396
29	350
29	76
29	497
29	400
30	674
30	134
30	166
30	122
30	577
30	237
30	38
31	272
31	233
31	575
31	124
31	541
31	131
31	8
32	132
32	152
32	438
32	215
32	285
32	606
32	182
33	440
33	258
33	523
33	600
33	448
33	242
33	618
34	370
34	353
34	21
34	787
34	288
34	305
34	312
35	22
35	138
35	421
35	415
35	738
35	685
35	254
36	252
36	247
36	235
36	546
36	279
36	717
36	449
37	598
37	205
37	559
37	184
37	602
37	69
37	511
38	91
38	588
38	787
38	466
38	467
38	582
38	481
39	245
39	207
39	162
39	660
39	72
39	638
39	304
40	678
40	611
40	429
40	224
40	411
40	441
40	242
41	308
41	777
41	5
41	135
41	174
41	195
41	644
42	446
42	751
42	341
42	765
42	776
42	61
42	68
43	224
43	566
43	699
43	738
43	191
43	781
43	387
44	201
44	347
44	295
44	629
44	711
44	8
44	633
45	788
45	140
45	474
45	520
45	386
45	56
45	746
46	683
46	277
46	36
46	606
46	701
46	412
46	488
47	350
47	399
47	218
47	706
47	408
47	686
47	787
48	772
48	187
48	319
48	595
48	613
48	733
48	72
49	688
49	326
49	134
49	662
49	677
49	731
49	400
50	356
50	513
50	478
50	148
50	601
50	585
50	429
51	407
51	543
51	249
51	368
51	520
51	93
51	428
52	157
52	699
52	259
52	24
52	726
52	777
52	66
53	616
53	222
53	563
53	686
53	292
53	149
53	356
54	724
54	456
54	219
54	372
54	358
54	379
54	672
55	469
55	109
55	654
55	749
55	532
55	160
55	100
56	223
56	297
56	591
56	299
56	488
56	601
56	406
57	581
57	80
57	168
57	298
57	658
57	720
57	324
58	353
58	233
58	773
58	575
58	24
