# Directed graph (each unordered pair of nodes is saved once):
# Generated randomly with edges evenly distributed among nodes
# Nodes: 800 Edges: 20000 
# FromNodeId   ToNodeId
1	276
1	474
1	744
1	664
1	621
1	727
1	178
1	411
1	91
1	388
1	238
1	765
1	735
1	101
1	417
1	663
1	338
1	528
1	84
1	17
1	504
1	749
1	166
1	637
1	425
2	50
2	410
2	142
2	155
2	220
2	361
2	549
2	670
2	21
2	792
2	316
2	259
2	260
2	238
2	306
2	312
2	457
2	558
2	381
2	366
2	492
2	793
2	303
2	654
2	586
3	169
3	49
3	553
3	13
3	96
3	43
3	5
3	543
3	364
3	518
3	632
3	83
3	622
3	226
3	135
3	783
3	90
3	302
3	619
3	452
3	126
3	506
3	510
3	745
3	123
4	290
4	122
4	595
4	391
4	124
4	705
4	393
4	119
4	72
4	137
4	352
4	134
4	118
4	408
4	145
4	241
4	761
4	602
4	142
4	321
4	245
4	720
4	702
4	458
4	793
5	482
5	305
5	727
5	402
5	336
5	681
5	373
5	408
5	699
5	500
5	86
5	594
5	691
5	163
5	557
5	205
5	52
5	286
5	606
5	275
5	367
5	504
5	455
5	165
5	529
6	269
6	80
6	12
6	460
6	523
6	24
6	379
6	105
6	148
6	381
6	719
6	417
6	165
6	154
6	375
6	38
6	613
6	454
6	614
6	235
6	788
6	346
6	143
6	275
6	427
7	185
7	166
7	257
7	327
7	774
7	39
7	380
7	696
7	91
7	67
7	259
7	769
7	79
7	594
7	562
7	797
7	264
7	443
7	74
7	517
7	291
7	303
7	579
7	439
7	480
8	274
8	308
8	258
8	678
8	46
8	536
8	602
8	102
8	309
8	465
8	796
8	144
8	45
8	563
8	96
8	434
8	715
8	453
8	287
8	478
8	607
8	429
8	10
8	50
8	155
9	524
9	117
9	194
9	790
9	210
9	227
9	374
9	796
9	212
9	740
9	203
9	37
9	718
9	21
9	358
9	441
9	253
9	151
9	244
9	616
9	19
9	337
9	657
9	391
9	408
10	126
10	531
10	270
10	797
10	187
10	208
10	466
10	250
10	232
10	83
10	142
10	696
10	183
10	86
10	572
10	158
10	423
10	609
10	447
10	145
10	670
10	784
10	604
10	595
10	43
11	644
11	100
11	62
11	159
11	164
11	517
11	753
11	649
11	370
11	257
11	681
11	309
11	738
11	715
11	461
11	545
11	422
11	10
11	388
11	792
11	101
11	587
11	751
11	712
11	284
12	627
12	739
12	512
12	473
12	298
12	452
12	249
12	20
12	153
12	620
12	304
12	84
12	188
12	259
12	296
12	797
12	399
12	362
12	703
12	680
12	483
12	789
12	444
12	799
12	677
13	623
13	222
13	390
13	786
13	612
13	232
13	38
13	401
13	313
13	592
13	458
13	414
13	278
13	385
13	432
13	502
13	754
13	777
13	562
13	788
13	768
13	582
13	209
13	16
13	514
14	746
14	88
14	340
14	216
14	226
14	79
14	95
14	26
14	622
14	470
14	124
14	675
14	513
14	734
14	754
14	324
14	293
14	474
14	519
14	142
14	710
14	436
14	445
14	437
14	695
15	111
15	626
15	11
15	73
15	668
15	247
15	109
15	179
15	597
15	623
15	670
15	306
15	129
15	612
15	660
15	410
15	641
15	551
15	793
15	144
15	340
15	341
15	142
15	482
15	44
16	219
16	147
16	519
16	685
16	743
16	487
16	641
16	545
16	276
16	181
16	13
16	470
16	772
16	654
16	761
16	736
16	778
16	41
16	465
16	256
16	354
16	73
16	758
16	206
16	22
17	282
17	149
17	299
17	612
17	573
17	622
17	626
17	483
17	438
17	297
17	475
17	315
17	629
17	12
17	421
17	393
17	250
17	127
17	541
17	410
17	547
17	524
17	594
17	653
17	236
18	423
18	30
18	220
18	396
18	674
18	367
18	389
18	313
18	322
18	406
18	165
18	185
18	253
18	115
18	721
18	577
18	775
18	557
18	613
18	180
18	487
18	623
18	200
18	77
18	40
19	369
19	553
19	660
19	331
19	668
19	586
19	169
19	193
19	131
19	343
19	648
19	679
19	315
19	39
19	281
19	506
19	50
19	238
19	111
19	365
19	694
19	430
19	529
19	519
19	560
20	299
20	774
20	726
20	495
20	771
20	475
20	88
20	390
20	615
20	186
20	9
20	27
20	110
20	327
20	626
20	420
20	198
20	466
20	547
20	770
20	154
20	31
20	202
20	29
20	276
21	680
21	725
21	350
21	37
21	603
21	460
21	501
21	564
21	332
21	748
21	582
21	781
21	133
21	247
21	99
21	32
21	27
21	555
21	738
21	435
21	67
21	6
21	245
21	368
21	74
22	800
22	61
22	315
22	191
22	765
22	21
22	154
22	685
22	102
22	654
22	369
22	324
22	302
22	2
22	761
22	728
22	690
22	249
22	257
22	1
22	403
22	112
22	726
22	476
22	398
23	386
23	685
23	400
23	88
23	281
23	799
23	253
23	646
23	588
23	516
23	539
23	777
23	662
23	402
23	257
23	180
23	32
23	591
23	233
23	268
23	413
23	205
23	391
23	438
23	79
24	699
24	721
24	288
24	276
24	268
24	357
24	79
24	707
24	180
24	755
24	44
24	683
24	38
24	196
24	561
24	150
24	31
24	119
24	27
24	453
24	726
24	667
24	598
24	419
24	644
25	385
25	629
25	667
25	504
25	225
25	1
25	534
25	787
25	95
25	490
25	258
25	140
25	226
25	776
25	4
25	595
25	212
25	362
25	282
25	45
25	274
25	113
25	344
25	89
25	118
26	124
26	61
26	14
26	153
26	650
26	227
26	252
26	74
26	98
26	165
26	30
26	620
26	524
26	164
26	404
