# Directed graph (each unordered pair of nodes is saved once):
# Generated randomly with edges evenly distributed among nodes
# Nodes: 1200 Edges: 100000 
# FromNodeId   ToNodeId
1	914
1	200
1	866
1	700
1	1091
1	757
1	172
1	11
1	61
1	371
1	657
1	981
1	1058
1	1147
1	236
1	632
1	1046
1	123
1	219
1	726
1	196
1	1093
1	476
1	775
1	281
1	116
1	796
1	278
1	296
1	364
1	1087
1	43
1	403
1	438
1	481
1	109
1	432
1	681
1	906
1	961
1	563
1	2
1	569
1	559
1	397
1	477
1	1053
1	895
1	12
1	636
1	550
1	129
1	999
1	960
1	1027
1	1078
1	922
1	932
1	847
1	338
1	892
1	994
1	213
1	683
1	345
1	673
1	1103
1	504
1	933
1	821
1	94
1	186
1	519
1	1092
1	862
1	843
1	539
1	592
1	248
1	257
1	836
1	587
1	396
1	229
2	690
2	908
2	158
2	800
2	949
2	1105
2	1190
2	602
2	637
2	1163
2	614
2	1101
2	1052
2	688
2	605
2	367
2	123
2	272
2	108
2	278
2	660
2	101
2	84
2	815
2	202
2	520
2	783
2	231
2	249
2	809
2	246
2	486
2	829
2	398
2	635
2	1071
2	705
2	1182
2	195
2	639
2	841
2	419
2	989
2	528
2	765
2	426
2	859
2	1108
2	975
2	359
2	296
2	133
2	274
2	169
2	1126
2	57
2	523
2	331
2	926
2	304
2	1164
2	824
2	936
2	756
2	1000
2	668
2	241
2	5
2	974
2	610
2	214
2	985
2	588
2	994
2	950
2	20
2	565
2	715
2	701
2	1189
2	198
2	603
2	1056
2	1047
3	673
3	208
3	692
3	816
3	966
3	390
3	1081
3	972
3	438
3	546
3	432
3	747
3	1084
3	806
3	809
3	621
3	1087
3	894
3	62
3	1179
3	472
3	898
3	277
3	369
3	252
3	144
3	709
3	255
3	554
3	803
3	601
3	498
3	350
3	828
3	872
3	137
3	824
3	141
3	653
3	94
3	66
3	527
3	1115
3	236
3	1029
3	1040
3	411
3	20
3	14
3	729
3	304
3	716
3	579
3	86
3	1173
3	863
3	530
3	373
3	496
3	1013
3	1194
3	1116
3	295
3	781
3	608
3	199
3	952
3	1126
3	749
3	690
3	931
3	509
3	340
3	607
3	34
3	1012
3	1004
3	275
3	942
3	682
3	734
3	1
3	70
3	1181
4	817
4	1094
4	457
4	209
4	362
4	991
4	173
4	143
4	646
4	707
4	1186
4	656
4	734
4	505
4	196
4	1011
4	1071
4	454
4	52
4	910
4	797
4	658
4	394
4	172
4	17
4	268
4	745
4	904
4	1185
4	986
4	687
4	684
4	99
4	609
4	893
4	452
4	912
4	289
4	795
4	292
4	903
4	256
4	869
4	504
4	722
4	152
4	836
4	39
4	1141
4	601
4	309
4	1112
4	766
4	353
4	217
4	977
4	345
4	653
4	927
4	193
4	524
4	239
4	159
4	534
4	931
4	752
4	828
4	250
4	1146
4	1041
4	898
4	489
4	114
4	509
4	961
4	655
4	1070
4	787
4	401
4	1077
4	118
4	183
4	802
4	347
5	276
5	219
5	705
5	450
5	704
5	1072
5	665
5	623
5	211
5	816
5	992
5	903
5	84
5	300
5	852
5	422
5	403
5	762
5	994
5	1082
5	134
5	871
5	366
5	141
5	542
5	1181
5	525
5	137
5	918
5	236
5	745
5	850
5	750
5	823
5	692
5	323
5	624
5	758
5	81
5	961
5	874
5	795
5	697
5	1027
5	1123
5	419
5	13
5	896
5	507
5	50
5	835
5	993
5	940
5	277
5	873
5	1055
5	737
5	856
5	947
5	456
5	1152
5	1083
5	1054
5	970
5	1177
5	56
5	64
5	1147
5	468
5	57
5	165
5	260
5	941
5	522
5	332
5	269
5	426
5	577
5	662
5	575
5	3
5	1090
5	329
5	605
6	898
6	1055
6	715
6	1039
6	772
6	1044
6	244
6	1156
6	321
6	72
6	750
6	1069
6	339
6	966
6	330
6	89
6	128
6	716
6	68
6	564
6	857
6	744
6	1068
6	1144
6	665
6	998
6	362
6	916
6	388
6	771
6	136
6	919
6	337
6	504
6	393
6	443
6	1048
6	943
6	410
6	736
6	623
6	482
6	940
6	391
6	892
6	692
6	313
6	61
6	515
6	527
6	227
6	846
6	78
6	778
6	88
6	575
6	192
6	503
6	1129
6	982
6	494
6	900
6	911
6	1016
6	831
6	238
6	166
6	67
6	425
6	1149
6	792
6	1005
6	631
6	352
6	812
6	589
6	198
6	1186
6	178
6	820
6	111
6	1075
6	1120
6	764
7	329
7	412
7	226
7	367
7	1006
7	46
7	902
7	1044
7	1007
7	970
7	119
7	1029
7	374
7	287
7	798
7	429
7	389
7	519
7	715
7	742
7	1048
7	77
7	286
7	671
7	580
7	629
7	533
7	508
7	605
7	41
7	546
7	808
7	137
7	124
7	1165
7	278
7	785
7	732
7	795
7	288
7	602
7	392
7	656
7	923
7	562
7	1084
7	631
7	900
7	1024
7	1190
7	638
7	912
7	781
7	428
7	181
7	268
7	469
7	466
7	663
7	373
7	433
7	634
7	327
7	473
7	1191
7	328
7	19
